trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN000801F0300311677,30:39:00,30:39:00,StopPoint:OCETGV INOUI-87745679,3,"",0,0,
OCESN006023F0200212002,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006023F0200212002,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN006023F0200212002,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87742361,2,"",0,0,
OCESN006023F0200212002,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN000631F0700711444,22:26:00,22:26:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000631F0700711444,29:48:00,29:51:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000631F0700711444,29:59:00,30:02:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000631F0700711444,30:11:00,30:14:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000631F0700711444,30:33:00,30:33:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN006027F0100119070,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006027F0100119070,17:19:00,17:22:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN006027F0100119070,17:47:00,17:50:00,StopPoint:OCETGV INOUI-87742361,2,"",0,0,
OCESN006027F0100119070,18:07:00,18:07:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN000619F0200218537,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000619F0200218537,17:39:00,17:42:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000619F0200218537,17:50:00,17:53:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000619F0200218537,18:04:00,18:07:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000619F0200218537,18:26:00,18:26:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN000631F0800811443,23:30:00,23:30:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000631F0800811443,29:49:00,29:52:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000631F0800811443,30:00:00,30:03:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000631F0800811443,30:33:00,30:33:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN006021F0200217690,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006021F0200217690,11:22:00,11:25:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN006021F0200217690,11:46:00,11:49:00,StopPoint:OCETGV INOUI-87742361,2,"",0,0,
OCESN006021F0200217690,12:05:00,12:05:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN006407F0800813277,11:47:00,11:47:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006407F0800813277,14:42:00,14:51:00,StopPoint:OCETGV INOUI-87741009,1,"",0,0,
OCESN006407F0800813277,15:26:00,15:29:00,StopPoint:OCETGV INOUI-87741306,2,"",0,0,
OCESN006407F0800813277,15:36:00,15:41:00,StopPoint:OCETGV INOUI-87742320,3,"",0,0,
OCESN006407F0800813277,15:49:00,15:52:00,StopPoint:OCETGV INOUI-87742361,4,"",0,0,
OCESN006407F0800813277,16:09:00,16:09:00,StopPoint:OCETGV INOUI-87742007,5,"",0,0,
OCESN006019F0200211809,06:56:00,06:56:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006019F0200211809,10:55:00,10:58:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN006019F0200211809,11:21:00,11:24:00,StopPoint:OCETGV INOUI-87742361,2,"",0,0,
OCESN006019F0200211809,11:44:00,11:44:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN006029F0300312648,16:00:00,16:00:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006029F0300312648,19:44:00,19:47:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN006029F0300312648,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87742361,2,"",0,0,
OCESN006029F0300312648,20:30:00,20:30:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN000623F0200228895,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000623F0200228895,17:19:00,17:22:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000623F0200228895,17:30:00,17:35:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000623F0200228895,17:47:00,17:50:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000623F0200228895,18:07:00,18:07:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN000615F0200218220,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000615F0200218220,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000615F0200218220,14:33:00,14:38:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000615F0200218220,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000615F0200218220,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN006401F050057935,07:48:00,07:48:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006401F050057935,10:56:00,11:06:00,StopPoint:OCETGV INOUI-87741009,1,"",0,0,
OCESN006401F050057935,11:46:00,11:49:00,StopPoint:OCETGV INOUI-87741306,2,"",0,0,
OCESN006401F050057935,11:56:00,11:59:00,StopPoint:OCETGV INOUI-87742320,3,"",0,0,
OCESN006401F050057935,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87742361,4,"",0,0,
OCESN006401F050057935,12:26:00,12:26:00,StopPoint:OCETGV INOUI-87742007,5,"",0,0,
OCESN000607F0200215562,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000607F0200215562,11:22:00,11:25:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000607F0200215562,11:32:00,11:37:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000607F0200215562,11:46:00,11:49:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000607F0200215562,12:05:00,12:05:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN006025F020027023,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006025F020027023,17:39:00,17:42:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN006025F020027023,18:04:00,18:07:00,StopPoint:OCETGV INOUI-87742361,2,"",0,0,
OCESN006025F020027023,18:26:00,18:26:00,StopPoint:OCETGV INOUI-87742007,3,"",0,0,
OCESN000627F0200233217,16:00:00,16:00:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000627F0200233217,19:44:00,19:47:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000627F0200233217,19:55:00,19:58:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000627F0200233217,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000627F0200233217,20:30:00,20:30:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN000603F0200213659,06:56:00,06:56:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000603F0200213659,10:55:00,10:58:00,StopPoint:OCETGV INOUI-87741306,1,"",0,0,
OCESN000603F0200213659,11:05:00,11:10:00,StopPoint:OCETGV INOUI-87742320,2,"",0,0,
OCESN000603F0200213659,11:21:00,11:24:00,StopPoint:OCETGV INOUI-87742361,3,"",0,0,
OCESN000603F0200213659,11:44:00,11:44:00,StopPoint:OCETGV INOUI-87742007,4,"",0,0,
OCESN006401F040047934,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006401F040047934,11:01:00,11:10:00,StopPoint:OCETGV INOUI-87741009,1,"",0,0,
OCESN006401F040047934,11:46:00,11:49:00,StopPoint:OCETGV INOUI-87741306,2,"",0,0,
OCESN006401F040047934,11:56:00,11:59:00,StopPoint:OCETGV INOUI-87742320,3,"",0,0,
OCESN006401F040047934,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87742361,4,"",0,0,
OCESN006401F040047934,12:26:00,12:26:00,StopPoint:OCETGV INOUI-87742007,5,"",0,0,
OCESN006473F0900911634,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006473F0900911634,12:22:00,12:27:00,StopPoint:OCETGV INOUI-87743005,1,"",0,0,
OCESN006473F0900911634,13:42:00,13:50:00,StopPoint:OCETGV INOUI-87745000,2,"",0,0,
OCESN006473F0900911634,14:32:00,14:41:00,StopPoint:OCETGV INOUI-87745497,3,"",0,0,
OCESN006473F0900911634,15:10:00,15:16:00,StopPoint:OCETGV INOUI-87746370,4,"",0,0,
OCESN006473F0900911634,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87746438,5,"",0,0,
OCESN006473F0900911634,15:36:00,15:36:00,StopPoint:OCETGV INOUI-87746479,6,"",0,0,
OCESN006477F03003357,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006477F03003357,19:49:00,19:57:00,StopPoint:OCETGV INOUI-87745000,1,"",0,0,
OCESN006477F03003357,20:37:00,20:59:00,StopPoint:OCETGV INOUI-87745497,2,"",0,0,
OCESN006477F03003357,21:28:00,21:31:00,StopPoint:OCETGV INOUI-87746370,3,"",0,0,
OCESN006477F03003357,21:43:00,21:46:00,StopPoint:OCETGV INOUI-87746438,4,"",0,0,
OCESN006477F03003357,21:51:00,21:51:00,StopPoint:OCETGV INOUI-87746479,5,"",0,0,
OCESN006467F1301332723,06:40:00,06:40:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006467F1301332723,09:30:00,09:37:00,StopPoint:OCETGV INOUI-87745000,1,"",0,0,
OCESN006467F1301332723,10:19:00,10:33:00,StopPoint:OCETGV INOUI-87745497,2,"",0,0,
OCESN006467F1301332723,11:10:00,11:13:00,StopPoint:OCETGV INOUI-87746370,3,"",0,0,
OCESN006467F1301332723,11:24:00,11:27:00,StopPoint:OCETGV INOUI-87746438,4,"",0,0,
OCESN006467F1301332723,11:33:00,11:33:00,StopPoint:OCETGV INOUI-87746479,5,"",0,0,
OCESN006467F0700732721,06:43:00,06:43:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006467F0700732721,09:27:00,09:37:00,StopPoint:OCETGV INOUI-87745000,1,"",0,0,
OCESN006467F0700732721,10:25:00,10:41:00,StopPoint:OCETGV INOUI-87745497,2,"",0,0,
OCESN006467F0700732721,11:10:00,11:13:00,StopPoint:OCETGV INOUI-87746370,3,"",0,0,
OCESN006467F0700732721,11:24:00,11:27:00,StopPoint:OCETGV INOUI-87746438,4,"",0,0,
OCESN006467F0700732721,11:33:00,11:33:00,StopPoint:OCETGV INOUI-87746479,5,"",0,0,
OCESN006467F1101132726,06:43:00,06:43:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006467F1101132726,09:30:00,09:37:00,StopPoint:OCETGV INOUI-87745000,1,"",0,0,
OCESN006467F1101132726,10:19:00,10:33:00,StopPoint:OCETGV INOUI-87745497,2,"",0,0,
OCESN006467F1101132726,11:10:00,11:13:00,StopPoint:OCETGV INOUI-87746370,3,"",0,0,
OCESN006467F1101132726,11:24:00,11:27:00,StopPoint:OCETGV INOUI-87746438,4,"",0,0,
OCESN006467F1101132726,11:33:00,11:33:00,StopPoint:OCETGV INOUI-87746479,5,"",0,0,
OCESN006473F0800811637,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006473F0800811637,12:22:00,12:27:00,StopPoint:OCETGV INOUI-87743005,1,"",0,0,
OCESN006473F0800811637,13:42:00,13:50:00,StopPoint:OCETGV INOUI-87745000,2,"",0,0,
OCESN006473F0800811637,14:25:00,14:37:00,StopPoint:OCETGV INOUI-87745497,3,"",0,0,
OCESN006473F0800811637,15:11:00,15:15:00,StopPoint:OCETGV INOUI-87746370,4,"",0,0,
OCESN006473F0800811637,15:29:00,15:32:00,StopPoint:OCETGV INOUI-87746438,5,"",0,0,
OCESN006473F0800811637,15:38:00,15:38:00,StopPoint:OCETGV INOUI-87746479,6,"",0,0,
OCESN000711F0200214265,12:10:00,12:10:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000711F0200214265,15:44:00,16:02:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000711F0200214265,16:48:00,16:53:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000711F0200214265,17:07:00,17:10:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000711F0200214265,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN006477F04004356,16:53:00,16:53:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN006477F04004356,19:49:00,19:57:00,StopPoint:OCETGV INOUI-87745000,1,"",0,0,
OCESN006477F04004356,20:37:00,20:59:00,StopPoint:OCETGV INOUI-87745497,2,"",0,0,
OCESN006477F04004356,21:28:00,21:31:00,StopPoint:OCETGV INOUI-87746370,3,"",0,0,
OCESN006477F04004356,21:43:00,21:46:00,StopPoint:OCETGV INOUI-87746438,4,"",0,0,
OCESN006477F04004356,21:51:00,21:51:00,StopPoint:OCETGV INOUI-87746479,5,"",0,0,
OCESN000705F0200232235,08:27:00,08:27:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000705F0200232235,11:50:00,12:04:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000705F0200232235,12:47:00,12:51:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000705F0200232235,13:05:00,13:10:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000705F0200232235,13:16:00,13:16:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000713F0300323973,06:47:00,06:47:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000713F0300323973,09:57:00,10:12:00,StopPoint:OCETGV INOUI-87741009,1,"",0,0,
OCESN000713F0300323973,12:35:00,12:39:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000713F0300323973,12:51:00,12:54:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000713F0300323973,13:01:00,13:01:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000713F0400423974,07:34:00,07:34:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000713F0400423974,11:31:00,11:41:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000713F0400423974,12:10:00,12:14:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000713F0400423974,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000713F0400423974,12:35:00,12:35:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000709F0300316424,06:34:00,06:34:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000709F0300316424,11:35:00,11:38:00,StopPoint:OCETGV INOUI-87746370,1,"",0,0,
OCESN000709F0300316424,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87746438,2,"",0,0,
OCESN000709F0300316424,11:59:00,11:59:00,StopPoint:OCETGV INOUI-87746479,3,"",0,0,
OCESN000725F0300316125,13:29:00,13:29:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000725F0300316125,17:36:00,17:50:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000725F0300316125,18:36:00,18:40:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000725F0300316125,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000725F0300316125,19:03:00,19:03:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000707F0400435502,21:51:00,21:51:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000707F0400435502,29:45:00,30:07:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000707F0400435502,31:10:00,31:14:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000707F0400435502,31:25:00,31:28:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000707F0400435502,31:33:00,31:33:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000719F0400426038,09:25:00,09:25:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000719F0400426038,13:32:00,13:44:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000719F0400426038,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000719F0400426038,14:54:00,14:57:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000719F0400426038,15:03:00,15:03:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000719F0500526034,10:10:00,10:10:00,StopPoint:OCETGV INOUI-87686006,0,"",0,0,
OCESN000719F0500526034,13:50:00,14:06:00,StopPoint:OCETGV INOUI-87745497,1,"",0,0,
OCESN000719F0500526034,14:45:00,14:49:00,StopPoint:OCETGV INOUI-87746370,2,"",0,0,
OCESN000719F0500526034,15:11:00,15:14:00,StopPoint:OCETGV INOUI-87746438,3,"",0,0,
OCESN000719F0500526034,15:20:00,15:20:00,StopPoint:OCETGV INOUI-87746479,4,"",0,0,
OCESN000978F0200232963,12:28:00,12:28:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN000978F0200232963,12:34:00,12:41:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN000978F0200232963,12:48:00,12:51:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN000978F0200232963,13:11:00,13:15:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN000978F0200232963,13:39:00,13:52:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN000978F0200232963,14:26:00,14:31:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN000978F0200232963,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87393009,6,"",0,0,
OCESN000978F0200232963,19:56:00,20:03:00,StopPoint:OCETGV INOUI-87387001,7,"",0,0,
OCESN000978F0200232963,20:30:00,20:33:00,StopPoint:OCETGV INOUI-87444299,8,"",0,0,
OCESN000978F0200232963,20:47:00,20:50:00,StopPoint:OCETGV INOUI-87444265,9,"",0,0,
OCESN000978F0200232963,21:14:00,21:17:00,StopPoint:OCETGV INOUI-87444000,10,"",0,0,
OCESN000978F0200232963,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87444067,11,"",0,0,
OCESN000978F0200232963,21:49:00,21:52:00,StopPoint:OCETGV INOUI-87447219,12,"",0,0,
OCESN000978F0200232963,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87447243,13,"",0,0,
OCESN000978F0200232963,22:17:00,22:20:00,StopPoint:OCETGV INOUI-87447284,14,"",0,0,
OCESN000978F0200232963,22:34:00,22:34:00,StopPoint:OCETGV INOUI-87444877,15,"",0,0,
OCESN000978F0300332964,12:35:00,12:35:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN000978F0300332964,12:41:00,12:44:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN000978F0300332964,12:51:00,12:55:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN000978F0300332964,13:11:00,13:16:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN000978F0300332964,13:39:00,13:52:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN000978F0300332964,14:24:00,14:31:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN000978F0300332964,18:22:00,18:26:00,StopPoint:OCETGV INOUI-87393009,6,"",0,0,
OCESN000978F0300332964,19:46:00,19:49:00,StopPoint:OCETGV INOUI-87387001,7,"",0,0,
OCESN000978F0300332964,20:16:00,20:19:00,StopPoint:OCETGV INOUI-87444299,8,"",0,0,
OCESN000978F0300332964,20:33:00,20:47:00,StopPoint:OCETGV INOUI-87444265,9,"",0,0,
OCESN000978F0300332964,21:12:00,21:15:00,StopPoint:OCETGV INOUI-87444000,10,"",0,0,
OCESN000978F0300332964,21:29:00,21:32:00,StopPoint:OCETGV INOUI-87444067,11,"",0,0,
OCESN000978F0300332964,21:47:00,21:50:00,StopPoint:OCETGV INOUI-87447219,12,"",0,0,
OCESN000978F0300332964,21:59:00,22:02:00,StopPoint:OCETGV INOUI-87447243,13,"",0,0,
OCESN000978F0300332964,22:15:00,22:18:00,StopPoint:OCETGV INOUI-87447284,14,"",0,0,
OCESN000978F0300332964,22:31:00,22:31:00,StopPoint:OCETGV INOUI-87444877,15,"",0,0,
OCESN000992F0300326582,12:35:00,12:35:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN000992F0300326582,12:41:00,12:44:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN000992F0300326582,12:51:00,12:55:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN000992F0300326582,13:11:00,13:16:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN000992F0300326582,13:39:00,13:52:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN000992F0300326582,14:24:00,14:31:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN000992F0300326582,18:22:00,18:30:00,StopPoint:OCETGV INOUI-87393009,6,"",0,0,
OCESN000992F0300326582,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87411017,7,"",0,0,
OCESN000992F0300326582,21:22:00,21:22:00,StopPoint:OCETGV INOUI-87413013,8,"",0,0,
OCESN000992F0200226581,12:28:00,12:28:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN000992F0200226581,12:34:00,12:41:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN000992F0200226581,12:48:00,12:51:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN000992F0200226581,13:11:00,13:15:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN000992F0200226581,13:39:00,13:52:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN000992F0200226581,14:26:00,14:31:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN000992F0200226581,18:56:00,19:04:00,StopPoint:OCETGV INOUI-87393009,6,"",0,0,
OCESN000992F0200226581,20:50:00,20:53:00,StopPoint:OCETGV INOUI-87411017,7,"",0,0,
OCESN000992F0200226581,21:36:00,21:36:00,StopPoint:OCETGV INOUI-87413013,8,"",0,0,
OCESN006434F0800819865,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN006434F0800819865,14:56:00,14:59:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN006434F0800819865,15:07:00,15:11:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN006434F0800819865,15:31:00,15:37:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN006434F0800819865,15:57:00,16:08:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN006434F0800819865,16:50:00,16:55:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN006434F0800819865,20:02:00,20:02:00,StopPoint:OCETGV INOUI-87686006,6,"",0,0,
OCESN000904F0300323365,07:44:00,07:44:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN000904F0300323365,07:51:00,07:54:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN000904F0300323365,08:00:00,08:04:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN000904F0300323365,08:16:00,08:21:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN000904F0300323365,08:39:00,08:53:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN000904F0300323365,13:08:00,13:08:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN000922F0600619563,18:48:00,18:48:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN000922F0600619563,18:55:00,18:58:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN000922F0600619563,19:05:00,19:09:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN000922F0600619563,19:25:00,19:29:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN000922F0600619563,19:47:00,20:06:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN000922F0600619563,24:26:00,24:26:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN006442F0600633630,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN006442F0600633630,19:13:00,19:16:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN006442F0600633630,19:24:00,19:29:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN006442F0600633630,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN006442F0600633630,20:06:00,20:18:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN006442F0600633630,20:49:00,20:54:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN006442F0600633630,22:01:00,22:04:00,StopPoint:OCETGV INOUI-87743005,6,"",0,0,
OCESN006442F0600633630,23:56:00,23:56:00,StopPoint:OCETGV INOUI-87686006,7,"",0,0,
OCESN006434F0500519866,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN006434F0500519866,14:56:00,14:59:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN006434F0500519866,15:07:00,15:11:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN006434F0500519866,15:31:00,15:37:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN006434F0500519866,15:57:00,16:08:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN006434F0500519866,16:50:00,16:55:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN006434F0500519866,19:54:00,19:54:00,StopPoint:OCETGV INOUI-87686006,6,"",0,0,
OCESN006436F1901911744,16:30:00,16:30:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN006436F1901911744,16:37:00,16:40:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
OCESN006436F1901911744,16:48:00,16:52:00,StopPoint:OCETGV INOUI-87741769,2,"",0,0,
OCESN006436F1901911744,17:05:00,17:09:00,StopPoint:OCETGV INOUI-87741728,3,"",0,0,
OCESN006436F1901911744,17:31:00,17:42:00,StopPoint:OCETGV INOUI-87741645,4,"",0,0,
OCESN006436F1901911744,18:13:00,18:22:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN006436F1901911744,21:23:00,21:23:00,StopPoint:OCETGV INOUI-87686006,6,"",0,0,
OCESN006442F0400433632,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87741793,0,"",0,0,
OCESN006442F0400433632,19:13:00,19:16:00,StopPoint:OCETGV INOUI-87741777,1,"",0,0,
